ch,energy,intensity
1,0.0463,0
2,0.0893,0
3,0.1324,0
4,0.1754,0
5,0.2185,0
6,0.2615,0
7,0.3046,0
8,0.3476,0
9,0.3907,0
10,0.4338,0
11,0.4768,0
12,0.5199,0
13,0.5629,0
14,0.606,0
15,0.649,0
16,0.6921,0
17,0.7351,0
18,0.7782,0
19,0.8213,0
20,0.8643,0
21,0.9074,0
22,0.9504,0
23,0.9935,0
24,1.0365,0
25,1.0796,0
26,1.1227,0
27,1.1657,0
28,1.2088,0
29,1.2518,0
30,1.2949,0
31,1.3379,0
32,1.381,0
33,1.424,0
34,1.4671,0
35,1.5102,0
36,1.5532,0
37,1.5963,1
38,1.6393,5
39,1.6824,4
40,1.7254,8
41,1.7685,11
42,1.8115,13
43,1.8546,11
44,1.8977,11
45,1.9407,12
46,1.9838,11
47,2.0268,13
48,2.0699,15
49,2.1129,11
50,2.156,12
51,2.1991,13
52,2.2421,9
53,2.2852,14
54,2.3282,15
55,2.3713,20
56,2.4143,16
57,2.4574,7
58,2.5004,16
59,2.5435,13
60,2.5866,11
61,2.6296,12
62,2.6727,11
63,2.7157,17
64,2.7588,20
65,2.8018,14
66,2.8449,12
67,2.8879,7
68,2.931,16
69,2.9741,18
70,3.0171,13
71,3.0602,13
72,3.1032,12
73,3.1463,13
74,3.1893,16
75,3.2324,14
76,3.2755,18
77,3.3185,18
78,3.3616,17
79,3.4046,19
80,3.4477,13
81,3.4907,11
82,3.5338,15
83,3.5768,15
84,3.6199,14
85,3.663,13
86,3.706,15
87,3.7491,15
88,3.7921,17
89,3.8352,17
90,3.8782,14
91,3.9213,18
92,3.9643,17
93,4.0074,8
94,4.0505,17
95,4.0935,20
96,4.1366,10
97,4.1796,6
98,4.2227,10
99,4.2657,17
100,4.3088,16
101,4.3519,21
102,4.3949,19
103,4.438,20
104,4.481,16
105,4.5241,22
106,4.5671,15
107,4.6102,17
108,4.6532,12
109,4.6963,13
110,4.7394,12
111,4.7824,12
112,4.8255,22
113,4.8685,12
114,4.9116,26
115,4.9546,18
116,4.9977,15
117,5.0407,17
118,5.0838,17
119,5.1269,23
120,5.1699,16
121,5.213,17
122,5.256,15
123,5.2991,15
124,5.3421,12
125,5.3852,11
126,5.4283,17
127,5.4713,12
128,5.5144,12
129,5.5574,10
130,5.6005,12
131,5.6435,12
132,5.6866,11
133,5.7296,10
134,5.7727,15
135,5.8158,12
136,5.8588,15
137,5.9019,13
138,5.9449,13
139,5.988,20
140,6.031,17
141,6.0741,10
142,6.1171,12
143,6.1602,14
144,6.2033,14
145,6.2463,16
146,6.2894,17
147,6.3324,13
148,6.3755,15
149,6.4185,15
150,6.4616,18
151,6.5047,15
152,6.5477,10
153,6.5908,14
154,6.6338,17
155,6.6769,17
156,6.7199,10
157,6.763,14
158,6.806,17
159,6.8491,7
160,6.8922,16
161,6.9352,13
162,6.9783,16
163,7.0213,23
164,7.0644,15
165,7.1074,20
166,7.1505,12
167,7.1935,13
168,7.2366,13
169,7.2797,12
170,7.3227,15
171,7.3658,12
172,7.4088,6
173,7.4519,11
174,7.4949,16
175,7.538,8
176,7.5811,19
177,7.6241,10
178,7.6672,13
179,7.7102,15
180,7.7533,12
181,7.7963,19
182,7.8394,15
183,7.8824,12
184,7.9255,17
185,7.9686,16
186,8.0116,15
187,8.0547,14
188,8.0977,16
189,8.1408,15
