ch,energy,intensity
1,0.0463,0
2,0.0893,0
3,0.1324,0
4,0.1754,0
5,0.2185,0
6,0.2615,0
7,0.3046,0
8,0.3476,0
9,0.3907,0
10,0.4338,0
11,0.4768,0
12,0.5199,0
13,0.5629,0
14,0.606,0
15,0.649,0
16,0.6921,0
17,0.7351,0
18,0.7782,0
19,0.8213,0
20,0.8643,0
21,0.9074,0
22,0.9504,0
23,0.9935,0
24,1.0365,0
25,1.0796,0
26,1.1227,0
27,1.1657,0
28,1.2088,0
29,1.2518,0
30,1.2949,0
31,1.3379,0
32,1.381,0
33,1.424,0
34,1.4671,0
35,1.5102,0
36,1.5532,0
37,1.5963,0
38,1.6393,0
39,1.6824,2
40,1.7254,4
41,1.7685,4
42,1.8115,10
43,1.8546,8
44,1.8977,7
45,1.9407,15
46,1.9838,12
47,2.0268,15
48,2.0699,13
49,2.1129,9
50,2.156,13
51,2.1991,14
52,2.2421,15
53,2.2852,13
54,2.3282,8
55,2.3713,17
56,2.4143,9
57,2.4574,12
58,2.5004,15
59,2.5435,17
60,2.5866,12
61,2.6296,15
62,2.6727,16
63,2.7157,10
64,2.7588,16
65,2.8018,17
66,2.8449,17
67,2.8879,13
68,2.931,20
69,2.9741,11
70,3.0171,16
71,3.0602,17
72,3.1032,22
73,3.1463,11
74,3.1893,14
75,3.2324,18
76,3.2755,21
77,3.3185,17
78,3.3616,13
79,3.4046,12
80,3.4477,10
81,3.4907,17
82,3.5338,9
83,3.5768,15
84,3.6199,19
85,3.663,13
86,3.706,19
87,3.7491,12
88,3.7921,11
89,3.8352,18
90,3.8782,14
91,3.9213,14
92,3.9643,21
93,4.0074,11
94,4.0505,16
95,4.0935,11
96,4.1366,17
97,4.1796,14
98,4.2227,20
99,4.2657,19
100,4.3088,18
101,4.3519,13
102,4.3949,14
103,4.438,10
104,4.481,17
105,4.5241,9
106,4.5671,10
107,4.6102,16
108,4.6532,17
109,4.6963,10
110,4.7394,18
111,4.7824,11
112,4.8255,12
113,4.8685,23
114,4.9116,16
115,4.9546,17
116,4.9977,20
117,5.0407,11
118,5.0838,11
119,5.1269,13
120,5.1699,7
121,5.213,18
122,5.256,11
123,5.2991,15
124,5.3421,14
125,5.3852,16
126,5.4283,17
127,5.4713,15
128,5.5144,15
129,5.5574,13
130,5.6005,16
131,5.6435,18
132,5.6866,7
133,5.7296,16
134,5.7727,13
135,5.8158,18
136,5.8588,9
137,5.9019,17
138,5.9449,17
139,5.988,16
140,6.031,8
141,6.0741,8
142,6.1171,17
143,6.1602,13
144,6.2033,19
145,6.2463,16
146,6.2894,12
147,6.3324,6
148,6.3755,10
149,6.4185,16
150,6.4616,15
151,6.5047,19
152,6.5477,13
153,6.5908,17
154,6.6338,13
155,6.6769,13
156,6.7199,11
157,6.763,16
158,6.806,11
159,6.8491,11
160,6.8922,19
161,6.9352,19
162,6.9783,13
163,7.0213,9
164,7.0644,15
165,7.1074,18
166,7.1505,18
167,7.1935,17
168,7.2366,15
169,7.2797,10
170,7.3227,12
171,7.3658,9
172,7.4088,18
173,7.4519,13
174,7.4949,10
175,7.538,16
176,7.5811,17
177,7.6241,17
178,7.6672,16
179,7.7102,11
180,7.7533,17
181,7.7963,15
182,7.8394,11
183,7.8824,18
184,7.9255,11
185,7.9686,7
186,8.0116,10
187,8.0547,15
188,8.0977,14
189,8.1408,10
